x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index,center_x,center_y,time,sliding_window_x,sliding_window_y,real_world_x,real_world_y,real_world_sw_x,real_world_sw_y,latitude,longitude,speed,nr_people
701.1327,331.9071,759.0327,363.24826,0,0.50116575,21,person,27,730.0827,347.5777,2.0,719.3926,346.6694,1089623.4097855627,6123204.415957916,1089623.2298,6123203.9407,9.788253629447995,48.09818214344872,1.4716930819529395,33
715.0149,337.90732,774.84894,368.43134,0,0.4780737,21,person,34,744.9319,353.1693,2.5,735.8384,351.4379,1089624.0016894015,6123205.087884389,1089623.6706,6123204.6792,9.788258946610645,48.09818617464057,1.5637634788031993,35
735.1019,343.7938,797.1264,372.82394,0,0.61073226,21,person,42,766.1142,358.3089,3.0,755.2422,355.5983,1089624.4933673146,6123206.015378794,1089624.2041,6123205.5394,9.788263363428488,48.098191739099896,1.3635123934267253,36
747.71844,348.99927,812.7841,377.79175,0,0.28116316,21,person,49,780.2513,363.3955,3.5,775.7027,361.7572,1089625.0439457092,6123206.633505137,1089624.8719,6123206.4358,9.788268309358358,48.09819544751966,1.7365048601602644,36
775.0013,355.90045,834.4528,382.73944,0,0.5744128,21,person,57,804.727,369.3199,4.0,798.7215,365.7789,1089625.5803050718,6123207.674924553,1089625.3359,6123207.4187,9.78827312755649,48.098201695465605,1.6131654367021189,35
797.31793,359.40552,851.6041,388.32565,0,0.44426277,21,person,64,824.461,373.8656,4.5,815.0422,371.2616,1089626.1784731837,6123208.503382759,1089625.9372,6123208.1103,9.788278500992062,48.09820666576042,1.6062411655378785,33
823.2972,363.26416,873.1256,392.92938,0,0.6289869,21,person,72,848.2114,378.0968,5.0,834.2584,376.392,1089626.6605629986,6123209.482784497,1089626.4779,6123208.9093,9.788282831678554,48.098212541633,1.4882481464201962,35
841.1653,368.35168,894.543,398.05582,0,0.6516531,21,person,79,867.8542,383.2038,5.5,853.7384,380.5574,1089627.191900582,6123210.279522328,1089626.9044,6123209.7078,9.788287604765276,48.09821732162197,1.6092817821439314,34
861.6909,373.51044,916.7922,403.74588,0,0.6225494,21,person,87,889.2416,388.6282,6.0,875.2378,387.3393,1089627.7720534045,6123211.13245573,1089627.5385,6123210.5728,9.788292816366752,48.09822243875297,1.1701552530168937,33
870.6357,376.34927,936.1494,408.32172,0,0.6804541,21,person,94,903.3926,392.3355,6.5,898.3332,390.2828,1089628.2328459888,6123211.685902323,1089627.8593,6123211.4956,9.788296955736964,48.098225759127665,1.391437268681613,34
891.81006,382.31262,960.25946,412.22192,0,0.55215865,21,person,102,926.0348,397.2673,7.0,918.6144,396.1422,1089628.6151722,6123212.571432312,1089628.4935,6123212.2821,9.788300390231754,48.09823107181937,1.4425098069039701,34
922.0578,388.15884,979.29016,415.92883,0,0.55658567,21,person,109,950.674,402.0438,7.5,942.8122,399.1591,1089628.9723717223,6123213.525387808,1089628.815,6123213.2246,9.788303599009659,48.09823679502576,1.5226029165302886,33
942.5705,391.3375,1006.0813,420.98575,0,0.6776136,21,person,117,974.3259,406.1616,8.0,966.2316,404.2816,1089629.4581862318,6123214.419814775,1089629.3232,6123214.1133,9.78830796315565,48.098242161093275,1.5031897989396967,30
969.6538,395.14865,1027.2981,425.90646,0,0.74672085,21,person,124,998.476,410.5276,8.5,983.6722,408.3523,1089629.9230133302,6123215.320685558,1089629.7563,6123214.7614,9.78831213876852,48.098247565819555,1.8359256789132024,32
995.08777,402.0245,1054.0814,433.19843,0,0.6793164,21,person,132,1024.5846,417.6115,9.0,1010.0898,412.9116,1089630.604982286,6123216.261566597,1089630.2831,6123215.7368,9.788318264999882,48.09825321058462,0.9157424847511839,32
1004.444,404.39374,1074.4944,436.4057,0,0.63528675,21,person,139,1039.4692,420.3997,9.5,1028.0687,419.6945,1089630.8982182743,6123216.798198603,1089630.7727,6123216.3781,9.788320899183585,48.09825643007915,1.5374157632072747,31
1022.74176,410.26935,1095.1282,443.37244,0,0.66309834,21,person,147,1058.935,426.8209,10.0,1054.9994,424.5449,1089631.5340746164,6123217.463511052,1089631.2759,6123217.336,9.78832661117829,48.09826042158468,0,31
476.29178,439.87454,496.31436,484.84964,0,0.36173934,22,person,3,486.3031,462.3621,0.0,486.3031,462.3621,1089635.6683230256,6123195.922208126,1089635.6683,6123195.9222,9.788363749763633,48.098131185561854,0.006841119290194755,24
476.19672,439.8952,496.4353,484.8096,0,0.379575,22,person,4,486.316,462.3524,0.5,486.3095,462.3572,1089635.6648816844,6123195.92206687,1089635.6666,6123195.9221,9.788363718849538,48.0981311847144,0.02116523537020749,29
473.96814,438.79645,497.8846,484.86768,0,0.27884996,22,person,12,485.9264,461.8321,1.0,486.2718,462.3784,1089635.6702031633,6123195.908139335,1089635.6664,6123195.9204,9.788363766653198,48.09813110115671,0.007775728249390074,33
473.30554,438.57773,498.25885,484.8883,0,0.33780646,22,person,19,485.7822,461.733,1.5,485.8474,461.8546,1089635.672097542,6123195.902970893,1089635.6703,6123195.9052,9.788363783670691,48.098131070148845,0.01682585633060101,34
474.6234,439.2972,496.876,484.69315,0,0.30521873,22,person,37,485.7497,461.9952,2.5,485.7524,461.89,1089635.6554076774,6123195.898642825,1089635.6638,6123195.9001,9.788363633743087,48.09813104418278,0.00757151825070145,35
474.5769,439.35672,496.86688,484.73724,0,0.2958351,22,person,42,485.7219,462.047,3.0,485.7474,462.0098,1089635.6592103182,6123195.898281481,1089635.6568,6123195.8988,9.788363667902791,48.098131042014906,0.05765299058154263,36
474.8993,440.23944,495.87378,484.42432,0,0.26468796,22,person,49,485.3865,462.3319,3.5,485.671,462.0725,1089635.6326860983,6123195.88053639,1089635.6555,6123195.8954,9.78836342963167,48.09813093555393,0.022090147134380844,36
472.40173,438.53894,496.50598,484.72226,0,0.39220092,22,person,72,484.4539,461.6306,5.0,485.414,462.1818,1089635.6590535606,6123195.849713752,1089635.6438,6123195.8811,9.788363666494613,48.09813075063475,0.06850861247378197,35
473.94766,438.2793,497.2181,484.46762,0,0.44922218,22,person,79,485.5829,461.3735,5.5,485.3308,461.6369,1089635.6362244792,6123195.88871113,1089635.6345,6123195.8776,9.788363461417484,48.098130984597965,0.06443497432739512,34
476.26923,438.5349,496.79733,484.69705,0,0.5061688,22,person,87,486.5333,461.616,6.0,486.0692,461.4807,1089635.6550456963,6123195.928569282,1089635.6447,6123195.9091,9.788363630491355,48.09813122372535,0.016136942082236642,33
476.32883,439.08923,496.77988,484.60266,0,0.5380387,22,person,94,486.5544,461.8459,6.5,486.5464,461.731,1089635.646937976,6123195.927882059,1089635.6487,6123195.9284,9.788363557658464,48.09813121960239,0.03232889114236161,34
476.59784,438.67096,496.4579,484.79163,0,0.5605835,22,person,102,486.5279,461.7313,7.0,486.5332,461.744,1089635.6631539164,6123195.929857622,1089635.6555,6123195.9293,9.788363703328734,48.0981312314547,0.07238676946095657,34
477.1188,438.2936,496.59164,484.37244,0,0.6223217,22,person,109,486.8552,461.333,7.5,486.5901,461.7126,1089635.6269341554,6123195.935711154,1089635.6607,6123195.9325,9.788363377961087,48.09813126657273,0.012423438739977564,33
477.34906,438.40198,496.44168,484.30002,0,0.6058052,22,person,117,486.8954,461.351,8.0,486.8958,461.344,1089635.6206876908,6123195.936099807,1089635.6214,6123195.9364,9.78836332184814,48.09813126890443,0.012948623524177886,30
477.78888,438.82022,495.84583,484.3739,0,0.6458486,22,person,124,486.8174,461.5971,8.5,486.8734,461.4982,1089635.627092889,6123195.934293117,1089635.6227,6123195.9357,9.788363379387015,48.09813125806528,0.028269931733770296,32
477.8065,437.70972,496.48538,484.23166,0,0.59623975,22,person,132,487.1459,460.9707,9.0,486.9238,461.6146,1089635.6146019944,6123195.94457142,1089635.6349,6123195.9394,9.788363267179399,48.09813131972954,0.035890035488797836,32
477.80496,437.95126,496.38892,484.02444,0,0.6022182,22,person,139,487.0969,460.9878,9.5,487.096,460.9822,1089635.596865309,6123195.939430149,1089635.6045,6123195.9406,9.788363107848044,48.098131288884694,0.013312561128411464,31
477.0598,438.3246,496.93256,484.0987,0,0.6237262,22,person,147,486.9962,461.2116,10.0,487.056,461.1228,1089635.603327299,6123195.936762907,1089635.6019,6123195.9385,9.788363165897088,48.09813127288268,0,31
797.56976,555.6855,849.43085,610.88934,0,0.6486037,23,person,3,823.5003,583.2874,0.0,823.5003,583.2874,1089644.6328225874,6123208.596872868,1089644.6328,6123208.5969,9.78844427923334,48.09820722664976,0.15816223580521074,24
797.5567,555.9393,849.47675,612.13605,0,0.68285763,23,person,4,823.5167,584.0377,0.5,823.5085,583.6626,1089644.712410243,6123208.597970779,1089644.6726,6123208.5974,9.788444994181416,48.09820723323663,0.5018305997882887,29
797.42035,555.85394,849.81274,608.19403,0,0.7792875,23,person,12,823.6165,582.024,1.0,823.5254,584.8171,1089644.4598788545,6123208.599345385,1089644.8165,6123208.5991,9.788442725653356,48.0982072414835,0.0011023672249871575,33
797.425,555.73975,849.8149,608.20264,0,0.7845002,23,person,19,823.62,581.9712,1.5,823.6197,581.9666,1089644.4604282414,6123208.599461412,1089644.4597,6123208.5994,9.788442730588581,48.098207242179605,0.09074928427677731,34
797.5189,556.0423,849.62354,607.4922,0,0.78855443,23,person,27,823.5712,581.7672,2.0,823.5945,581.7324,1089644.4147782368,6123208.597570491,1089644.4163,6123208.5983,9.788442320507615,48.098207230835115,0.00861146303322122,33
797.5081,556.0636,849.6572,607.4252,0,0.7725564,23,person,34,823.5827,581.7444,2.5,823.5741,581.793,1089644.410450516,6123208.597907993,1089644.4172,6123208.5977,9.788442281631038,48.09820723285994,0.020260212799699643,35
797.52716,555.9554,849.7139,607.5837,0,0.73456824,23,person,42,823.6205,581.7696,3.0,823.6051,581.7566,1089644.4206103745,6123208.599192316,1089644.4162,6123208.5987,9.788442372898599,48.09820724056517,0.007282040564331266,36
797.47656,554.57513,849.97064,607.6311,0,0.7566628,23,person,49,823.7236,581.1031,3.5,823.655,581.7144,1089644.4235391135,6123208.602517144,1089644.4142,6123208.6003,9.788442399207907,48.09820726051232,0.10906185310735529,36
797.4941,554.68195,850.0863,608.48535,0,0.77570945,23,person,57,823.7902,581.5836,4.0,823.7845,581.5541,1089644.4783961799,6123208.605039339,1089644.4748,6123208.6049,9.78844289199732,48.0982072756441,0.04664860412004595,35
797.4896,555.07245,850.1361,608.1206,0,0.77964115,23,person,64,823.8128,581.5965,4.5,823.8001,581.6666,1089644.4549244072,6123208.605597164,1089644.4753,6123208.6054,9.7884426811468,48.09820727899074,0.058885496698510675,33
797.6088,555.74536,849.9016,607.6594,0,0.79162455,23,person,72,823.7552,581.7024,5.0,823.7992,581.633,1089644.4253231105,6123208.603542411,1089644.4508,6123208.6051,9.788442415233826,48.09820726666335,0.204966113169086,35
797.74316,556.0945,849.394,606.05756,0,0.73041844,23,person,79,823.5686,581.076,5.5,823.7144,581.1863,1089644.3222754237,6123208.596822341,1089644.3417,6123208.6016,9.788441489540705,48.09820722634663,0.6175763930316033,34
797.7761,556.1811,849.905,610.898,0,0.7285388,23,person,87,823.8406,583.5396,6.0,823.7224,582.2324,1089644.6329702754,6123208.607742292,1089644.467,6123208.6028,9.788444280560045,48.09820729186034,0.067352228159146,33
797.76306,556.1399,849.8833,610.3679,0,0.71064866,23,person,94,823.8232,583.2539,6.5,823.8298,583.323,1089644.5990811307,6123208.606947461,1089644.6065,6123208.6071,9.78844397612868,48.09820728709179,0.2868272330642356,34
797.634,556.34393,849.90314,612.62726,0,0.6960531,23,person,102,823.7686,584.4856,7.0,823.7762,583.8174,1089644.7434185876,6123208.606225274,1089644.6539,6123208.6061,9.788445272734116,48.09820728275906,0.024237781505776643,34
797.828,555.0481,850.1888,612.8056,0,0.75619346,23,person,109,824.0084,583.9269,7.5,823.7856,584.6065,1089644.754491134,6123208.613947149,1089644.7656,6123208.6067,9.788445372200492,48.09820732908608,0.05600154428136335,33
797.4945,555.0936,850.2288,613.2431,0,0.7440274,23,person,117,823.8617,584.1684,8.0,823.8508,584.0086,1089644.7825158262,6123208.609468427,1089644.7602,6123208.609,9.788445623950585,48.098207302216196,0.23731942399967135,30
797.1586,555.514,850.3381,611.3682,0,0.71214545,23,person,124,823.7484,583.4411,8.5,823.75,583.475,1089644.6631275762,6123208.605011652,1089644.6677,6123208.6051,9.78844455146769,48.098207275478,0.06069325962943383,32
797.21606,555.49457,850.1026,610.88965,0,0.64544845,23,person,132,823.6593,583.1921,9.0,823.7518,583.3378,1089644.6326527153,6123208.601949804,1089644.651,6123208.6054,9.788444277707354,48.09820725710859,0.24464913586127357,32
797.28394,555.5075,850.0635,608.96814,0,0.6273671,23,person,139,823.6737,582.2378,9.5,823.6796,582.9204,1089644.5095397937,6123208.60153154,1089644.5991,6123208.6021,9.788443171765163,48.09820725459924,0.10998379789902832,31
797.21924,555.8191,850.0855,609.83075,0,0.70182145,23,person,147,823.6524,582.8249,10.0,823.6565,582.81,1089644.564885918,6123208.601245309,1089644.5643,6123208.6013,9.788443668947858,48.09820725288201,0,31
927.69745,159.30496,953.1717,202.18242,0,0.4179974,24,person,3,940.4346,180.7437,0.0,940.4346,180.7437,1089599.7495837011,6123214.653458807,1089599.7496,6123214.6535,9.788041086238419,48.09824356282826,0.021786074562753353,24
927.5379,159.25417,953.24023,202.24013,0,0.42415085,24,person,4,940.3891,180.7471,0.5,940.4118,180.7454,1089599.760361945,6123214.6504311105,1089599.755,6123214.6519,9.788041183061031,48.09824354466375,0.23502981876723428,29
930.07574,159.14665,952.227,201.62753,0,0.62489885,24,person,12,941.1514,180.3871,1.0,940.5044,180.7372,1089599.646311749,6123214.697711054,1089599.7537,6123214.6569,9.788040158530688,48.09824382831726,0.13560882608715294,33
930.1022,159.1217,952.362,201.98914,0,0.636245,24,person,19,941.2321,180.5554,1.5,941.1866,180.4738,1089599.7145514106,6123214.698481637,1089599.6775,6123214.6981,9.788040771537998,48.098243832940334,0.19316446351360572,34
930.03937,159.41217,952.12506,201.4746,0,0.61638296,24,person,27,941.0822,180.4434,2.0,941.144,180.4348,1089599.6173667237,6123214.695487105,1089599.6536,6123214.6966,9.788039898513102,48.0982438149748,0.06051803476979078,33
930.2625,159.61328,951.7466,201.31409,0,0.6469827,24,person,34,941.0046,180.4637,2.5,940.9558,180.5201,1089599.5869615288,6123214.692882591,1089599.6184,6123214.6889,9.78803962537859,48.098243799349156,0.048422186098970726,35
930.4103,159.34343,952.2068,201.42883,0,0.66148496,24,person,42,941.3086,180.3861,3.0,941.3456,180.4094,1089599.6091174192,6123214.708193848,1089599.6124,6123214.7101,9.788039824408338,48.098243891208234,0.02549632767501396,36
930.30396,159.4256,952.238,201.49654,0,0.6582769,24,person,49,941.271,180.4611,3.5,941.2978,180.4009,1089599.6218216603,6123214.705484906,1089599.607,6123214.7079,9.78803993853248,48.09824387495608,0.01867457093822877,36
930.1584,159.42377,952.3048,201.54588,0,0.67818755,24,person,57,941.2316,180.4848,4.0,941.2439,180.4774,1089599.6310571234,6123214.702862003,1089599.6298,6123214.7035,9.788040021496055,48.098243859220105,0.015347549496620651,35
930.0399,159.56659,952.58795,201.58353,0,0.6741971,24,person,64,941.3139,180.5751,4.5,941.2966,180.4835,1089599.6382925531,6123214.706939834,1089599.629,6123214.7064,9.788040086493027,48.09824388368484,0.04598400501482358,33
930.226,158.7976,952.22644,201.4622,0,0.6591568,24,person,72,941.2262,180.1299,5.0,941.322,180.5818,1089599.6152712565,6123214.703402609,1089599.6397,6123214.7072,9.788039879689201,48.09824386246345,0.026112578001908655,35
928.82886,158.81868,952.9672,201.43207,0,0.5742535,24,person,79,940.898,180.1254,5.5,940.8542,179.9386,1089599.6090361145,6123214.68594147,1089599.5831,6123214.6852,9.788039823677966,48.09824375770627,0.1678415430939677,34
929.889,159.32578,952.54156,201.8752,0,0.5766129,24,person,87,941.2153,180.6005,6.0,940.7986,180.4604,1089599.6930736548,6123214.698705477,1089599.6939,6123214.6764,9.788040578600034,48.098243834283245,0.020390045536873135,33
929.6805,159.9414,952.9583,201.9257,0,0.56748,24,person,94,941.3194,180.9336,6.5,941.2897,180.6392,1089599.7027560829,6123214.703832154,1089599.7019,6123214.7026,9.788040665578768,48.09824386504048,0.1446726649494331,34
930.54456,159.54904,953.0172,201.54854,0,0.5997189,24,person,102,941.7809,180.5488,7.0,941.3066,180.8408,1089599.632483487,6123214.732553526,1089599.6912,6123214.7041,9.788040034309297,48.09824403735281,0.11657990498363306,34
932.8504,159.979,953.0428,201.32791,0,0.5627007,24,person,109,942.9466,180.6535,7.5,943.0396,180.8276,1089599.5928465612,6123214.797842778,1089599.6276,6123214.7999,9.788039678244735,48.09824442905222,0.18681028128573812,33
927.37427,158.51807,951.66376,202.09027,0,0.35384434,24,person,127,939.519,180.3042,8.5,943.6416,181.4126,1089599.7307143386,6123214.604865793,1089599.8449,6123214.8167,9.78804091673205,48.09824327129705,0.17505551363298824,32
930.19714,158.43274,951.0705,201.67107,0,0.5005239,24,person,132,940.6338,180.0519,9.0,939.4378,180.3912,1089599.6536460496,6123214.669278445,1089599.741,6123214.5996,9.788040224415832,48.098243657737335,0.08540866438294012,32
930.90533,158.25534,952.2358,201.52687,0,0.46357232,24,person,139,941.5706,179.8911,9.5,940.592,179.9715,1089599.6280444125,6123214.72139262,1089599.6557,6123214.6672,9.788039994432411,48.09824397039356,0.09741696300001351,31
929.34625,162.35085,951.59283,201.37563,0,0.38676342,24,person,147,940.4695,181.8632,10.0,940.9846,180.8261,1089599.5976679933,6123214.663308929,1089599.6251,6123214.6903,9.788039721556395,48.098243621923544,0,31
620.5461,555.95807,657.98224,625.32983,0,0.5885722,25,person,3,639.2642,590.644,0.0,639.2642,590.644,1089645.769141309,6123202.755602582,1089645.7691,6123202.7556,9.788454486958093,48.09817218222222,0.049134186917901675,24
620.24097,556.07135,657.9582,625.7219,0,0.6112879,25,person,4,639.0996,590.8966,0.5,639.1819,590.7703,1089645.7937996767,6123202.752854292,1089645.7815,6123202.7542,9.78845470846798,48.09817216573398,0.016986081237239745,29
621.2054,556.2709,657.7337,625.7745,0,0.7098732,25,person,12,639.4696,591.0227,1.0,638.88,591.2271,1089645.7966196195,6123202.765035375,1089645.8381,6123202.7523,9.788454733799957,48.09817223881383,0.3378530069011832,33
622.0913,556.4062,657.6086,623.0629,0,0.72340566,25,person,19,639.85,589.7346,1.5,639.5218,590.7855,1089645.6266394835,6123202.75979163,1089645.7449,6123202.762,9.788453206842416,48.098172207354224,0.20020574868250232,34
621.53784,554.985,657.9228,624.6689,0,0.6281625,25,person,27,639.7303,589.827,2.0,639.6168,590.4002,1089645.7272958974,6123202.766284551,1089645.7311,6123202.7621,9.788454111054365,48.09817224630821,0.03512398159725948,33
621.76953,556.1348,658.09674,624.3946,0,0.6924495,25,person,34,639.9331,590.2647,2.5,639.7272,590.2623,1089645.7099014975,6123202.771021853,1089645.7527,6123202.77,9.788453954797813,48.09817227472944,0.01068707914171585,35
621.58716,555.5736,657.9543,624.32935,0,0.6582638,25,person,42,639.7707,589.9515,3.0,639.8086,589.833,1089645.7060233138,6123202.765397321,1089645.6867,6123202.7659,9.788453919959498,48.09817224098532,0.03797094977708494,36
622.7813,555.36334,657.8316,624.0829,0,0.66647357,25,person,49,640.3064,589.7231,3.5,640.0819,589.7252,1089645.6899470766,6123202.780988005,1089645.668,6123202.7657,9.788453775544202,48.098172334520925,0.29881744609036104,36
621.18085,554.38354,657.7473,626.4727,0,0.69702834,25,person,57,639.4641,590.4281,4.0,639.3147,590.093,1089645.8401209079,6123202.769337759,1089645.7659,6123202.7581,9.78845512457868,48.098172264625795,0.01940735324167695,35
623.07074,554.3288,656.7604,626.441,0,0.7502226,25,person,64,639.9156,590.3849,4.5,639.581,590.2973,1089645.8375864935,6123202.78357549,1089645.8277,6123202.7704,9.788455101811648,48.09817235004443,0.0712510789584128,33
624.03577,554.74176,657.7052,625.96423,0,0.6438776,25,person,72,640.8705,590.353,5.0,640.539,590.3706,1089645.8067055836,6123202.811079759,1089645.8285,6123202.8038,9.788454824403715,48.098172515055055,0.4426565306827286,35
623.1642,554.33923,657.50854,622.41693,0,0.723871,25,person,79,640.3364,588.3781,5.5,640.6644,589.5546,1089645.5855185513,6123202.771249087,1089645.7281,6123202.7972,9.788452837446798,48.09817227609272,0.26345114112610096,34
622.5916,553.3761,657.3178,620.31946,0,0.692744,25,person,87,639.9547,586.8478,6.0,639.9868,587.4459,1089645.454050813,6123202.745439272,1089645.5265,6123202.7539,9.788451656452011,48.0981721212479,0.09163137522163048,33
622.6425,553.6166,657.5985,621.04706,0,0.7177623,25,person,94,640.1205,587.3318,6.5,640.0791,586.9606,1089645.4996797275,6123202.75547915,1089645.4629,6123202.7504,9.788452066343522,48.09817218148169,0.2498377404767905,34
622.04846,553.92096,657.58984,623.0423,0,0.6627304,25,person,102,639.8192,588.4816,7.0,639.9276,587.2342,1089645.625386215,6123202.758670362,1089645.4617,6123202.7436,9.788453195584113,48.098172200627225,0.16190728334025475,34
621.49005,553.63574,657.77783,624.3398,0,0.5713175,25,person,109,639.6339,588.9878,7.5,639.9683,588.4308,1089645.7068461585,6123202.7610795405,1089645.6153,6123202.764,9.788453927351236,48.098172215080986,0.0898961172690194,33
621.29443,553.79443,657.41144,623.62573,0,0.5783073,25,person,117,639.3529,588.7101,8.0,639.6145,588.3716,1089645.6625158575,6123202.747469314,1089645.6247,6123202.753,9.788453529125366,48.09817213342704,0.18397318451363778,30
622.4097,554.1425,657.2705,625.0922,0,0.5615034,25,person,124,639.8401,589.6174,8.5,639.6936,589.5074,1089645.7535961561,6123202.772519616,1089645.7411,6123202.7681,9.78845434731361,48.098172283715215,0.26381225043448714,32
623.2801,554.3357,657.13715,622.97754,0,0.55007166,25,person,132,640.2086,588.6566,9.0,639.8936,589.4952,1089645.6208447544,6123202.770752018,1089645.7426,6123202.7724,9.78845315478748,48.098172273110585,0.12356820443560004,32
622.68854,554.93365,656.9403,621.9994,0,0.6330879,25,person,139,639.8144,588.4665,9.5,639.9556,588.7514,1089645.559944311,6123202.751789516,1089645.6225,6123202.7644,9.788452607709486,48.0981721593459,0.056299880555768254,31
623.66974,554.89246,656.8516,622.4219,0,0.5929064,25,person,147,640.2607,588.6572,10.0,640.0765,588.8232,1089645.5859240312,6123202.76884992,1089645.6161,6123202.7658,9.788452841089285,48.09817226169903,0,31
478.587,524.65753,518.99774,572.93616,0,0.54120946,26,person,3,498.7924,548.7968,0.0,498.7924,548.7968,1089642.4755426375,6123197.610000074,1089642.4755,6123197.61,9.788424900057832,48.098141311401136,0.06049616648163303,24
478.59344,524.6844,518.945,573.3688,0,0.5787938,26,person,4,498.7692,549.0266,0.5,498.7808,548.9117,1089642.5058338859,6123197.614584473,1089642.4907,6123197.6123,9.788425172168745,48.09814133890505,0.14597797825915274,29
478.63086,524.8464,518.8243,574.4142,0,0.60932237,26,person,12,498.7276,549.6303,1.0,498.8565,549.0648,1089642.578893541,6123197.626139876,1089642.5094,6123197.6213,9.788425828474793,48.098141408231214,0.406279218884474,33
478.4,524.6208,510.53976,571.9502,0,0.49504167,26,person,19,494.4699,548.2855,1.5,498.7043,549.4978,1089642.4114344935,6123197.449082442,1089642.5623,6123197.6244,9.788424324164575,48.09814034598242,0.15272917405882971,34
478.41205,524.598,514.08,572.8377,0,0.5784731,26,person,27,496.246,548.7178,2.0,495.0126,548.777,1089642.4715835683,6123197.521306628,1089642.4816,6123197.4779,9.788424864492907,48.098140779288464,0.27667345082691736,33
478.57224,524.7959,518.1805,574.64716,0,0.61795527,26,person,34,498.3764,549.7215,2.5,497.6764,549.802,1089642.595546975,6123197.616990856,1089642.6066,6123197.598,9.788425978075137,48.098141353342044,0.024040367375525305,35
478.49792,524.7119,518.7103,574.7981,0,0.6257235,26,person,42,498.6041,549.755,3.0,498.5799,549.5678,1089642.6058066292,6123197.626667806,1089642.5836,6123197.6223,9.788426070239177,48.09814141139851,0.020641227610022163,36
478.61615,524.63074,518.4352,574.654,0,0.6336201,26,person,49,498.5257,549.6424,3.5,498.5262,549.7932,1089642.5958513555,6123197.622193397,1089642.6119,6123197.6249,9.788425980809432,48.09814138455448,0.0824486946925813,36
478.56888,524.62524,518.23,575.24664,0,0.6397635,26,person,57,498.3994,549.9359,4.0,498.468,549.8852,1089642.637293182,6123197.625214878,1089642.6289,6123197.6254,9.788426353087695,48.098141402681726,0.008020223096202584,35
478.5693,524.5982,518.46124,575.28784,0,0.6468424,26,person,64,498.5153,549.943,4.5,498.4064,549.9302,1089642.6400279542,6123197.629695532,1089642.6366,6123197.6252,9.788426377654572,48.09814142956323,0.1624543157077363,33
478.69803,524.9529,518.1512,576.4569,0,0.66298497,26,person,72,498.4246,550.7049,5.0,498.4438,550.0232,1089642.7214315035,6123197.641058921,1089642.6484,6123197.6291,9.788427108915096,48.098141497737416,0.21755065585553443,35
478.36453,524.56384,518.88153,578.0194,0,0.6041692,26,person,79,498.623,551.2916,5.5,498.6032,550.659,1089642.8295386448,6123197.667117222,1089642.7252,6123197.653,9.788428080058068,48.09814165407312,0.4937068949395398,34
478.16754,524.01733,511.2523,581.44763,0,0.5408128,26,person,87,494.7099,552.7325,6.0,495.3616,552.0952,1089643.070542454,6123197.57601541,1089642.9641,6123197.5818,9.788430245032123,48.098141107511545,0.3150425747686343,33
477.70444,524.0902,508.1419,583.7079,0,0.47439954,26,person,94,492.9232,553.899,6.5,494.7683,552.451,1089643.2275852398,6123197.543236419,1089643.0405,6123197.5751,9.78843165577147,48.098140910855335,0.6591750603781509,34
478.164,525.0562,508.9858,578.907,0,0.45284772,26,person,102,493.5749,551.9816,7.0,493.284,552.8794,1089642.896802729,6123197.505766786,1089643.049,6123197.5119,9.78842868430162,48.09814068605781,0.31137034682388415,34
478.63495,524.8822,509.27768,581.15234,0,0.56219304,26,person,109,493.9563,553.0173,7.5,493.8909,552.2371,1089643.0511270887,6123197.546703936,1089642.9317,6123197.5302,9.78843007062093,48.09814093165856,0.9472227960137384,33
478.97913,525.8993,519.2247,574.41327,0,0.6214455,26,person,117,499.1019,550.1563,8.0,496.5608,551.9541,1089642.578396303,6123197.638961234,1089642.8712,6123197.6067,9.78842582400803,48.09814148515243,0.9886369144275562,30
478.43762,525.69415,506.77628,581.371,0,0.5363307,26,person,124,492.607,553.5326,8.5,494.2372,553.0636,1089643.067739837,6123197.503481351,1089643.0047,6123197.5424,9.788430219855787,48.09814067234644,0.1103595482510009,32
478.50705,525.64984,508.17535,580.5897,0,0.48756623,26,person,132,493.3412,553.1198,9.0,492.9527,553.2138,1089643.0131348327,6123197.518763748,1089643.0229,6123197.5066,9.788429729330687,48.09814076403256,0.03490224551725079,32
478.42395,525.69403,506.7121,580.57623,0,0.4900031,26,person,139,492.568,553.1351,9.5,493.08,553.384,1089643.0131119583,6123197.492250281,1089643.0495,6123197.522,9.788429729125202,48.098140604966105,0.17345445183314556,31
478.46887,525.66296,507.49335,581.8204,0,0.6056645,26,person,147,492.9811,553.7417,10.0,492.7739,553.6164,1089643.0981746474,6123197.521802803,1089643.0796,6123197.5093,9.788430493256339,48.09814078226524,0,31
62.744835,446.3163,98.54747,527.0762,0,0.69439536,27,person,4,80.6462,486.6962,0.5,80.6462,486.6962,1089639.5381150504,6123181.533251032,1089639.5381,6123181.5333,9.788398512696856,48.09804485951685,0.4533399188643107,29
65.05673,447.856,98.04532,524.24316,0,0.74050045,27,person,12,81.551,486.0496,1.0,81.4256,486.0562,1089639.3131577412,6123181.476004255,1089639.3969,6123181.4969,9.788396491870966,48.098044516066516,0.24827409582735652,33
58.275738,448.56702,94.65629,524.58673,0,0.56556344,27,person,19,76.466,486.5769,1.5,78.0187,485.8987,1089639.3458444418,6123181.293972254,1089639.2617,6123181.3069,9.788396785500593,48.09804342397096,0.2283659884095206,34
