x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index
321.078,120.48506,339.42664,169.66174,0,0.7726573,44,person,123
968.16785,395.11642,1025.5015,425.57538,0,0.72921574,21,person,123
804.298,280.66043,822.1354,322.94534,0,0.7141758,7,person,123
797.1481,555.5176,850.3475,611.0748,0,0.71313167,23,person,123
687.72626,442.99942,731.2789,556.9678,0,0.70685774,20,person,123
1142.6296,214.47032,1174.1134,263.972,0,0.7028538,30,person,123
204.93353,282.55862,222.09105,328.16183,0,0.68436027,17,person,123
599.97205,506.40552,655.254,542.1835,0,0.676432,40,person,123
477.76312,438.80475,495.87363,484.37912,0,0.64109725,22,person,123
844.7069,262.85315,864.4735,307.6485,0,0.61414707,12,person,123
1042.4506,195.17412,1073.9515,240.31386,0,0.5908531,31,person,123
63.415585,276.87973,93.286026,330.89246,0,0.5735801,10,person,123
213.47131,294.82675,232.56793,342.57718,0,0.56909174,15,person,123
622.3175,554.1375,657.3107,625.0362,0,0.5624191,25,person,123
104.9206,639.3451,139.109,720.0,0,0.55217767,53,person,123
478.41263,525.68097,506.21313,581.53723,0,0.5366777,26,person,123
718.27075,581.89264,752.37177,639.32654,0,0.5089481,18,person,123
514.0325,528.9065,551.1096,582.9763,0,0.46666148,32,person,123
497.43185,438.33322,536.9006,490.30347,0,0.37396133,41,person,123
531.2966,372.86856,559.7828,417.48145,0,0.3739042,37,person,123
1228.6841,230.19629,1252.3219,283.83545,0,0.34541473,47,person,123
982.20233,627.5802,1023.2985,720.0,0,0.90560955,1,person,124
598.7232,448.0021,635.5818,521.2892,0,0.88796896,8,person,124
249.57373,308.03888,273.21506,371.7895,0,0.8741762,14,person,124
355.91464,476.37827,391.5538,538.3942,0,0.86630875,2,person,124
823.62244,260.17145,850.8242,315.1515,0,0.84405434,3,person,124
194.965,166.60706,218.82877,216.64862,0,0.8428189,9,person,124
209.94856,294.80893,235.04887,359.11923,0,0.8406465,15,person,124
1213.231,682.24243,1246.3799,720.0,0,0.836306,54,person,124
967.1803,335.6041,995.0277,405.27466,0,0.8334236,5,person,124
947.3597,183.73607,969.8638,234.57587,0,0.83036566,45,person,124
268.461,139.21785,290.85706,186.68013,0,0.8180289,6,person,124
225.47272,285.36658,246.16843,335.09656,0,0.8105093,11,person,124
1168.191,653.6131,1200.5116,720.0,0,0.80986613,52,person,124
845.977,263.01282,865.5304,306.80655,0,0.7726839,12,person,124
969.6538,395.14865,1027.2981,425.90646,0,0.74672085,21,person,124
322.40048,120.45805,340.81027,167.2245,0,0.7299102,44,person,124
104.354904,638.0465,139.67035,720.0,0,0.71480227,53,person,124
797.1586,555.514,850.3381,611.3682,0,0.71214545,23,person,124
687.73193,443.017,731.1281,556.9635,0,0.7079576,20,person,124
1142.6115,214.46553,1174.1377,263.99274,0,0.7045718,30,person,124
600.1056,505.83112,657.1071,542.182,0,0.6982453,40,person,124
806.51025,280.87796,823.31616,322.6771,0,0.67202777,7,person,124
204.93309,282.6234,222.20274,326.5242,0,0.66935503,17,person,124
477.78888,438.82022,495.84583,484.3739,0,0.6458486,22,person,124
717.3757,581.8489,752.51666,638.8968,0,0.6228701,18,person,124
1042.4651,195.14284,1073.973,240.35048,0,0.5847836,31,person,124
63.428326,276.86884,93.95075,331.25504,0,0.57474905,10,person,124
622.4097,554.1425,657.2705,625.0922,0,0.5615034,25,person,124
478.43762,525.69415,506.77628,581.371,0,0.5363307,26,person,124
515.0562,528.9477,551.09656,583.2016,0,0.5312833,32,person,124
497.40604,438.3172,536.88513,490.38712,0,0.3784479,41,person,124
531.29736,372.87286,559.757,417.73627,0,0.36521378,37,person,124
1228.7135,230.73233,1252.4131,283.95236,0,0.35950327,47,person,124
982.5441,631.48553,1024.1683,720.0,0,0.9069648,1,person,125
599.46423,447.9547,637.522,522.562,0,0.8947638,8,person,125
201.02264,295.88412,235.69295,360.0439,0,0.8839284,15,person,125
355.89645,476.39563,391.59818,538.4858,0,0.8637765,2,person,125
250.05219,308.14224,274.22812,372.17197,0,0.86372256,14,person,125
1213.4669,680.612,1246.4465,720.0,0,0.8442229,54,person,125
949.0207,184.98409,972.20233,236.0368,0,0.84235555,45,person,125
271.52182,140.70682,290.43695,187.12566,0,0.83673406,6,person,125
192.8624,166.42278,216.05524,216.61443,0,0.82455355,9,person,125
829.184,260.20032,853.1789,315.91092,0,0.82204705,3,person,125
225.16805,285.26843,246.13655,335.97333,0,0.8201814,11,person,125
324.97314,119.87181,343.9048,166.35034,0,0.81839424,44,person,125
969.5422,336.53647,1006.217,405.85733,0,0.8062626,5,person,125
1165.9065,650.7279,1199.4744,720.0,0,0.78219295,52,person,125
104.034195,637.1172,139.79285,720.0,0,0.76499015,53,person,125
797.1373,555.5178,850.367,611.931,0,0.72239995,23,person,125
687.71387,442.55432,731.1844,556.55615,0,0.7145772,20,person,125
1142.572,214.45728,1174.1989,264.02527,0,0.7113852,30,person,125
971.42255,396.92966,1029.9534,426.00513,0,0.67583895,21,person,125
847.4924,262.76907,867.4667,308.36105,0,0.6579169,12,person,125
809.52783,280.96136,825.3992,322.65897,0,0.64132684,7,person,125
601.4153,507.51746,659.95984,543.82666,0,0.6412312,40,person,125
477.62186,438.82565,496.2353,484.40735,0,0.630406,22,person,125
1042.4498,195.15414,1074.0217,240.42389,0,0.5988512,31,person,125
63.402702,276.87204,94.66818,331.6267,0,0.59317416,10,person,125
622.1437,554.1558,657.2423,625.501,0,0.5739792,25,person,125
717.33795,581.85095,752.5721,639.0348,0,0.5610489,18,person,125
514.558,528.9489,551.10547,583.446,0,0.54864836,32,person,125
478.39313,525.67993,506.98593,580.9355,0,0.54215366,26,person,125
497.2824,438.3031,536.9274,490.40717,0,0.42762712,41,person,125
46.068783,348.04208,74.68367,382.43817,0,0.4101128,55,person,125
531.23206,372.86884,559.81555,417.73492,0,0.41008443,37,person,125
1228.6804,230.73473,1252.453,283.9746,0,0.36817783,47,person,125
205.25232,282.98193,220.41016,315.8208,0,0.32233858,17,person,125
983.51965,634.1123,1026.2296,720.0,0,0.91070557,1,person,126
600.14655,448.6795,639.89374,522.85504,0,0.89666206,8,person,126
198.67877,297.2077,235.0285,360.46085,0,0.88138396,15,person,126
355.89185,476.39084,391.59082,538.41266,0,0.86642724,2,person,126
251.03049,307.909,274.83112,371.57178,0,0.85417706,14,person,126
1213.1987,678.14703,1246.0902,720.0,0,0.85139555,54,person,126
972.45245,338.63614,1009.31586,405.8891,0,0.834636,5,person,126
225.21553,285.21747,245.76778,335.20218,0,0.8266567,11,person,126
832.713,261.02783,854.99207,315.70468,0,0.82509166,3,person,126
950.5756,184.71968,975.34216,236.6301,0,0.8192969,45,person,126
274.0711,139.55634,291.74295,187.84692,0,0.8059658,6,person,126
850.1489,263.63235,869.4089,308.911,0,0.8007361,12,person,126
810.1725,280.69016,829.3803,324.38812,0,0.7995028,7,person,126
191.38629,167.03966,213.94766,217.6059,0,0.79625916,9,person,126
103.8269,635.71423,140.02975,720.0,0,0.75707936,53,person,126
1165.2852,648.19415,1198.3157,720.0,0,0.7501779,52,person,126
687.77185,442.5794,730.9558,556.09924,0,0.74054056,20,person,126
797.1373,555.5393,850.36523,611.85126,0,0.73039156,23,person,126
1142.5701,214.49814,1174.1906,263.97745,0,0.72156787,30,person,126
717.32263,581.8468,752.6072,639.05133,0,0.6427838,18,person,126
477.62372,438.82764,496.22266,484.429,0,0.6380576,22,person,126
604.22864,510.0077,662.12054,545.4564,0,0.6306897,40,person,126
1042.4141,195.17107,1074.0057,240.42238,0,0.6159825,31,person,126
63.39624,276.8273,94.064926,331.90964,0,0.598864,10,person,126
325.21188,121.20148,343.30585,165.54782,0,0.5931188,44,person,126
977.4745,397.52792,1033.3944,426.67078,0,0.5902795,21,person,126
478.44757,525.676,507.05917,580.19763,0,0.58591866,26,person,126
622.4105,554.0561,657.2931,624.71277,0,0.5830289,25,person,126
514.35065,528.96814,551.1876,583.2989,0,0.5487309,32,person,126
205.06598,282.76074,221.4609,325.94965,0,0.54486823,17,person,126
497.389,438.30716,537.041,490.65903,0,0.47249594,41,person,126
531.2316,372.87244,559.82916,417.76837,0,0.42751095,37,person,126
1228.663,230.7393,1252.4468,283.9379,0,0.3792528,47,person,126
67.50754,442.72394,100.55808,514.9605,0,0.3532796,27,person,126
46.245712,347.41803,76.322014,382.7185,0,0.30456385,55,person,126
983.56506,635.6707,1026.821,720.0,0,0.909682,1,person,127
600.8807,449.0075,640.79425,522.6781,0,0.9027816,8,person,127
355.8542,476.35867,391.62137,538.6899,0,0.86663777,2,person,127
1213.3219,677.2968,1244.3275,720.0,0,0.85125077,54,person,127
951.88684,185.77455,975.9816,236.64206,0,0.8488102,45,person,127
970.20734,339.64975,1009.9057,405.6912,0,0.84116375,5,person,127
251.11249,307.77936,275.6715,372.07574,0,0.8402242,14,person,127
832.90717,260.91083,855.89453,315.71292,0,0.8387505,3,person,127
225.08887,285.04773,245.88094,335.4256,0,0.8201562,11,person,127
275.2723,139.13112,293.30334,187.30284,0,0.80713695,6,person,127
190.68875,167.03687,213.38002,218.3327,0,0.8060904,9,person,127
103.65188,634.8112,139.81256,720.0,0,0.79338187,53,person,127
849.70166,263.40582,870.4085,309.84708,0,0.7875297,12,person,127
1165.3596,647.4777,1198.8201,720.0,0,0.7628201,52,person,127
197.44327,297.05698,235.0194,361.47754,0,0.76229763,15,person,127
809.9331,280.8011,832.03876,325.61694,0,0.74707663,7,person,127
687.74445,442.59174,730.90656,556.0375,0,0.74432874,20,person,127
797.1101,555.5253,850.265,612.31683,0,0.7434248,23,person,127
1142.5382,214.42992,1174.2139,264.00885,0,0.71857834,30,person,127
970.9182,396.89026,1035.2731,427.11053,0,0.6773083,21,person,127
604.3232,511.31384,662.72723,546.4265,0,0.65514797,40,person,127
717.15485,581.85077,752.62665,639.3162,0,0.65071464,18,person,127
477.53732,438.82147,496.27255,484.4591,0,0.6365356,22,person,127
203.58891,282.44778,224.66928,336.69894,0,0.61995304,17,person,127
1042.4756,195.16739,1074.0277,240.43298,0,0.61508954,31,person,127
63.38117,276.7624,95.31686,333.03152,0,0.6060852,10,person,127
478.45407,525.6586,507.18005,581.2562,0,0.5953116,26,person,127
622.3563,554.0403,657.2718,624.8756,0,0.59357697,25,person,127
514.5982,528.98254,551.2133,583.3342,0,0.53404176,32,person,127
497.32687,438.26926,537.0582,490.9113,0,0.4894119,41,person,127
325.80075,121.2587,344.3187,166.83424,0,0.47028506,44,person,127
531.1966,372.84537,559.871,417.75003,0,0.431412,37,person,127
68.10498,442.43954,101.31917,513.4231,0,0.3985912,27,person,127
1228.5953,230.72542,1252.492,283.9705,0,0.37205917,47,person,127
927.37427,158.51807,951.66376,202.09027,0,0.35384434,24,person,127
984.6167,637.6155,1029.6937,720.0,0,0.90545493,1,person,128
602.21075,449.52277,642.40857,523.0423,0,0.9007677,8,person,128
196.63734,298.22586,233.66193,360.21198,0,0.86860657,15,person,128
1213.5302,675.6399,1240.6641,720.0,0,0.86653525,54,person,128
355.84308,476.38486,391.6022,538.7121,0,0.8644589,2,person,128
835.1797,261.92236,858.76196,317.94455,0,0.8395066,3,person,128
252.0999,307.3405,276.925,369.92307,0,0.8343701,14,person,128
225.38695,285.10953,246.04163,335.76477,0,0.8265145,11,person,128
276.5247,139.858,295.24084,188.53323,0,0.8175215,6,person,128
189.60716,167.71674,212.29396,220.59006,0,0.8084556,9,person,128
955.11334,185.85057,978.06226,239.47797,0,0.802459,45,person,128
971.3703,340.29245,1006.9614,407.47995,0,0.79636186,5,person,128
850.9744,264.1328,874.8441,309.97015,0,0.79352957,12,person,128
103.259125,633.6081,140.95451,720.0,0,0.78555655,53,person,128
811.286,282.01328,836.02094,326.32343,0,0.78421086,7,person,128
1163.4656,646.42255,1195.9624,720.0,0,0.77734727,52,person,128
203.49077,282.2862,228.03362,335.71307,0,0.7534746,17,person,128
687.7684,442.57043,731.1637,556.22003,0,0.7506806,20,person,128
797.1259,555.5021,850.287,611.46515,0,0.73746455,23,person,128
1142.5529,214.42874,1174.1884,263.9697,0,0.7152556,30,person,128
607.77075,513.6691,664.27136,547.5875,0,0.66612005,40,person,128
477.498,438.73413,496.28226,484.4809,0,0.638732,22,person,128
1042.4929,195.17436,1074.011,240.4103,0,0.6242558,31,person,128
976.54584,396.2594,1039.376,428.7219,0,0.6087567,21,person,128
63.37992,276.8233,95.13626,332.2507,0,0.6071308,10,person,128
622.42834,554.0753,657.3204,625.15985,0,0.597805,25,person,128
478.36456,525.735,507.49503,581.29297,0,0.5623346,26,person,128
514.1668,528.9873,551.1651,582.9488,0,0.54239786,32,person,128
330.3173,120.31482,353.43558,165.70639,0,0.5315435,44,person,128
497.3816,438.20404,537.0935,490.8211,0,0.51850706,41,person,128
531.1607,372.79745,559.876,417.92685,0,0.4556892,37,person,128
1228.7909,230.68169,1253.2263,283.9701,0,0.3611575,47,person,128
70.957054,440.35022,102.23142,512.55096,0,0.30337253,27,person,128
926.5296,158.44011,951.3825,201.84502,0,0.27276388,24,person,128
986.0795,639.6475,1031.8995,720.0,0,0.91114265,1,person,129
603.29224,450.78018,643.0283,523.79205,0,0.9004869,8,person,129
1213.1427,671.57245,1239.1598,720.0,0,0.86891806,54,person,129
355.84485,476.39,391.58267,538.6727,0,0.865972,2,person,129
252.44743,306.65515,278.0401,370.64886,0,0.8517687,14,person,129
837.01086,262.6638,863.3664,318.29175,0,0.8426048,3,person,129
225.44649,285.18103,245.76967,335.16125,0,0.8347287,11,person,129
194.65457,296.00134,229.15845,360.13474,0,0.8301923,15,person,129
188.40247,169.34389,210.75926,221.6352,0,0.82702684,9,person,129
277.9732,140.83762,298.09167,189.16254,0,0.821484,6,person,129
957.35815,185.96158,980.72504,238.11395,0,0.81924766,45,person,129
981.4384,341.35892,1009.19604,408.71713,0,0.7989249,5,person,129
851.5375,264.62552,877.234,309.77747,0,0.7889367,12,person,129
812.20667,281.88937,838.7952,324.98752,0,0.7874515,7,person,129
203.76192,282.49548,225.3343,330.26926,0,0.76548725,17,person,129
1162.7433,644.48035,1193.9667,720.0,0,0.74827933,52,person,129
103.02632,631.8135,140.37769,720.0,0,0.7443373,53,person,129
687.8528,442.57288,730.4309,555.81537,0,0.73538774,20,person,129
797.1111,555.49054,850.5203,610.51483,0,0.7238005,23,person,129
1142.5896,214.43602,1174.1522,263.95142,0,0.71220356,30,person,129
327.83667,120.48105,348.67258,167.03015,0,0.70734155,44,person,129
611.74567,515.3616,665.8599,548.3947,0,0.685506,40,person,129
981.1917,395.93747,1043.2455,430.7278,0,0.6709802,21,person,129
717.2439,581.9378,752.64526,638.93964,0,0.6404848,18,person,129
477.66614,438.7363,496.16357,484.472,0,0.6373864,22,person,129
1042.4777,195.15858,1074.0155,240.39275,0,0.6053387,31,person,129
622.37494,554.108,657.4505,624.95654,0,0.5905731,25,person,129
63.437912,276.90878,93.875435,331.51752,0,0.58537304,10,person,129
478.33252,525.8612,507.995,580.87146,0,0.54414904,26,person,129
514.12146,528.9593,551.15375,582.48486,0,0.5019157,32,person,129
497.26242,438.1664,537.0654,490.52255,0,0.4368875,41,person,129
531.1841,372.82477,559.8095,417.9582,0,0.4355973,37,person,129
1228.7487,230.62366,1253.1302,283.96954,0,0.34427735,47,person,129
126.91193,342.41855,151.70677,384.43436,0,0.32461205,49,person,129
926.5939,158.71112,951.05695,202.11276,0,0.30597633,24,person,129
987.5576,640.631,1032.8746,720.0,0,0.9137089,1,person,130
604.16656,451.44058,643.4093,524.6267,0,0.90161306,8,person,130
1212.5991,669.9862,1238.869,720.0,0,0.87060857,54,person,130
355.83487,476.3877,391.66943,538.9529,0,0.8653554,2,person,130
837.6607,263.46957,863.9893,318.3762,0,0.85548407,3,person,130
188.10545,169.9751,209.86914,220.51772,0,0.8472679,9,person,130
252.93114,306.41278,279.15375,370.6692,0,0.8467606,14,person,130
225.53001,285.22888,245.69504,335.11136,0,0.83868814,11,person,130
958.3098,185.85233,981.5793,237.77863,0,0.8286592,45,person,130
983.45807,341.26205,1010.54956,409.31097,0,0.8283688,5,person,130
851.8456,264.6838,878.7481,310.03506,0,0.82723224,12,person,130
279.035,141.2103,299.62662,189.13046,0,0.8234601,6,person,130
813.49854,282.21786,840.5703,325.0546,0,0.79545933,7,person,130
102.976105,630.98285,141.5653,720.0,0,0.79518116,53,person,130
192.75946,296.21286,226.91696,360.53323,0,0.78983635,15,person,130
204.08383,282.31393,225.8852,331.25214,0,0.77955407,17,person,130
687.84186,442.58154,730.25433,555.5888,0,0.73218256,20,person,130
797.1035,555.54407,850.55756,610.16486,0,0.728533,23,person,130
1142.587,214.43863,1174.1482,263.95398,0,0.71119875,30,person,130
1162.9917,643.8305,1192.8591,720.0,0,0.70624536,52,person,130
717.2507,581.9611,752.5908,638.8901,0,0.6546494,18,person,130
613.4008,516.0901,666.118,548.77484,0,0.6518708,40,person,130
985.5624,396.6023,1045.5093,431.1712,0,0.64582986,21,person,130
477.68866,438.74048,496.1604,484.49536,0,0.62815493,22,person,130
329.28836,120.12848,349.22424,167.2371,0,0.6100291,44,person,130
1042.4978,195.158,1074.0024,240.38986,0,0.59946316,31,person,130
622.3298,554.1054,657.5155,624.9661,0,0.58706534,25,person,130
63.4563,276.93622,92.32824,331.17264,0,0.5713165,10,person,130
513.96204,528.9652,551.2329,583.002,0,0.5499778,32,person,130
478.32837,525.8559,507.62292,580.0921,0,0.528231,26,person,130
531.2569,372.82782,559.77625,416.8474,0,0.4435769,37,person,130
497.2337,438.1489,537.0242,490.6594,0,0.42311916,41,person,130
126.99076,342.4515,151.86305,384.92828,0,0.33626327,49,person,130
1228.8451,230.652,1253.0709,283.89978,0,0.32714644,47,person,130
926.29987,158.74094,951.02856,202.19113,0,0.31150886,24,person,130
989.52057,645.1451,1034.9758,720.0,0,0.9123314,1,person,131
605.4229,452.35654,644.4861,529.50415,0,0.89969414,8,person,131
1212.081,665.7977,1237.7487,720.0,0,0.8769409,54,person,131
355.90353,476.377,391.70142,539.0146,0,0.8655735,2,person,131
254.96053,305.59015,280.60602,371.2911,0,0.8518454,14,person,131
987.5492,341.3345,1014.04456,411.53778,0,0.84462494,5,person,131
839.50934,263.70352,866.27606,318.1127,0,0.8407736,3,person,131
225.66382,285.3182,245.47763,334.31833,0,0.8320236,11,person,131
189.87282,295.08743,217.0045,359.601,0,0.8302138,15,person,131
280.34045,142.07825,301.39252,189.97136,0,0.8276356,6,person,131
960.21155,186.53777,983.4656,238.59654,0,0.82056564,45,person,131
186.083,170.26964,208.15662,221.21487,0,0.81251156,9,person,131
103.01819,627.8684,140.53908,720.0,0,0.8090352,53,person,131
204.47269,282.36664,225.27956,329.68893,0,0.7697633,17,person,131
687.8964,442.62646,730.1951,555.4379,0,0.7259172,20,person,131
797.08673,555.5398,850.504,609.95636,0,0.71825546,23,person,131
1142.5848,214.44,1174.1666,263.9699,0,0.7113103,30,person,131
990.6237,398.22202,1050.6097,432.42316,0,0.70427954,21,person,131
853.04877,264.21243,879.1336,310.8573,0,0.69602275,12,person,131
73.84058,437.92624,109.25474,509.20715,0,0.6720454,27,person,131
617.18225,516.3914,667.51666,549.34814,0,0.66212004,40,person,131
819.22394,281.81036,842.9317,322.46216,0,0.6537382,7,person,131
477.7136,438.7396,496.1429,484.48605,0,0.6336891,22,person,131
1160.4518,640.622,1191.8698,720.0,0,0.6189412,52,person,131
332.96747,119.65319,350.6992,167.75502,0,0.60197353,44,person,131
1042.5156,195.09334,1074.0955,240.5169,0,0.59040785,31,person,131
622.53656,554.1862,657.49066,624.5825,0,0.57388145,25,person,131
63.466766,276.92938,92.68981,331.51974,0,0.571072,10,person,131
513.47644,528.9194,551.19415,582.6177,0,0.54125255,32,person,131
717.2051,581.95325,752.6035,639.1501,0,0.51552004,18,person,131
478.338,525.8427,508.3287,579.4214,0,0.47550339,26,person,131
531.2621,372.8574,559.7278,416.8206,0,0.45906407,37,person,131
497.29483,438.20737,536.95374,490.32678,0,0.41135782,41,person,131
927.3473,158.47354,951.3657,202.2674,0,0.35369736,24,person,131
1228.8723,230.62071,1253.1421,283.97272,0,0.32822287,47,person,131
41.23005,303.35593,79.94302,382.88382,0,0.3136354,55,person,131
126.76885,342.37442,150.41408,384.075,0,0.30807406,49,person,131
990.49585,649.2344,1036.0503,720.0,0,0.9055075,1,person,132
606.637,453.39008,645.3082,533.6801,0,0.8822312,8,person,132
1209.2755,663.6812,1237.1128,720.0,0,0.873284,54,person,132
355.86523,476.4086,391.65787,538.0947,0,0.86107916,2,person,132
842.87787,263.57663,868.0774,318.76306,0,0.84567404,3,person,132
255.71884,305.01126,281.3484,369.1976,0,0.8405733,14,person,132
184.25298,171.26776,206.22827,219.97241,0,0.83696884,9,person,132
225.3014,285.22775,245.49634,335.51782,0,0.8362751,11,person,132
962.7375,188.41295,986.8247,242.053,0,0.83430505,45,person,132
990.18805,341.85776,1015.53,412.65536,0,0.8259051,5,person,132
281.7394,142.01898,301.37808,190.06659,0,0.8050383,6,person,132
825.31415,281.73495,844.8164,323.2506,0,0.80446357,7,person,132
102.148026,625.66113,139.82956,719.911,0,0.7470144,53,person,132
203.96152,282.66302,225.77448,329.60968,0,0.7459512,17,person,132
1142.5846,214.39842,1175.0466,263.86084,0,0.733528,30,person,132
687.9385,442.6068,730.9577,555.41815,0,0.709124,20,person,132
1159.4319,638.5843,1190.9722,720.0,0,0.69125766,52,person,132
337.8518,118.224144,354.73523,165.68933,0,0.6803746,44,person,132
995.08777,402.0245,1054.0814,433.19843,0,0.6793164,21,person,132
859.4412,263.99695,880.03406,310.2294,0,0.6693882,12,person,132
797.21606,555.49457,850.1026,610.88965,0,0.64544845,23,person,132
63.455505,276.74393,97.7923,334.37723,0,0.6402957,10,person,132
718.60895,582.0582,751.98157,637.83966,0,0.6274113,18,person,132
1042.6716,195.1813,1073.9075,240.31848,0,0.596641,31,person,132
477.8065,437.70972,496.48538,484.23166,0,0.59623975,22,person,132
623.2801,554.3357,657.13715,622.97754,0,0.55007166,25,person,132
187.1331,295.2456,210.84154,355.85226,0,0.5424824,15,person,132
1145.6401,653.1889,1178.2693,716.23956,0,0.52843493,56,person,132
514.1036,529.1117,550.9346,582.5532,0,0.52007514,32,person,132
930.19714,158.43274,951.0705,201.67107,0,0.5005239,24,person,132
478.50705,525.64984,508.17535,580.5897,0,0.48756623,26,person,132
497.2449,437.9015,537.0118,491.62955,0,0.48073035,41,person,132
76.049225,436.22644,110.62422,507.18744,0,0.4116927,27,person,132
618.96814,515.9347,668.4745,550.6441,0,0.3876059,40,person,132
531.54083,372.712,559.75616,415.7979,0,0.33855194,37,person,132
126.81961,342.54007,152.89091,386.2266,0,0.30461144,49,person,132
1228.0675,230.28903,1253.7333,284.1568,0,0.26433933,47,person,132
990.57043,651.6655,1036.8009,720.0,0,0.90791345,1,person,133
607.29224,453.9652,646.1948,531.56976,0,0.87139565,8,person,133
355.86108,476.40842,391.6605,538.25397,0,0.8604575,2,person,133
844.7273,263.54385,869.40686,318.89325,0,0.851279,3,person,133
225.34477,285.21497,245.67412,335.5861,0,0.83848983,11,person,133
255.80083,305.00656,281.55057,368.4279,0,0.8296409,14,person,133
990.224,342.03436,1018.90173,412.1041,0,0.82922363,5,person,133
826.3602,281.70404,846.6299,324.80444,0,0.8266785,7,person,133
963.23956,188.7715,988.0582,242.36626,0,0.82494766,45,person,133
183.27452,171.11133,205.14839,219.87949,0,0.8217281,9,person,133
282.3436,141.78932,302.56116,190.50171,0,0.7868622,6,person,133
101.97341,624.5155,139.75478,719.77747,0,0.77263993,53,person,133
1157.8949,636.79236,1190.406,720.0,0,0.7452043,52,person,133
1142.5643,214.3692,1175.0757,263.89432,0,0.7300473,30,person,133
184.28636,295.61227,210.15532,345.29446,0,0.72941935,15,person,133
1207.4066,662.8986,1236.6941,720.0,0,0.72467935,54,person,133
687.8645,442.58072,731.2069,555.3356,0,0.71119446,20,person,133
203.51172,282.3687,226.57344,331.9991,0,0.6947562,17,person,133
995.9768,400.64185,1055.323,433.2405,0,0.69446695,21,person,133
338.35544,118.10161,356.0979,165.74538,0,0.6798962,44,person,133
618.6217,515.95764,668.4889,551.0956,0,0.64320284,40,person,133
797.19305,555.4717,850.1167,610.7713,0,0.6365088,23,person,133
63.43891,276.7599,97.989235,334.77542,0,0.63587826,10,person,133
718.6606,582.0454,751.9826,638.0778,0,0.62317616,18,person,133
861.18665,263.375,880.93805,310.58588,0,0.6171349,12,person,133
477.8444,437.7525,496.36395,484.06702,0,0.60709053,22,person,133
1042.6427,195.18016,1073.9507,240.37299,0,0.5950117,31,person,133
514.3383,529.0541,551.02655,582.75433,0,0.5603948,32,person,133
622.9929,554.3577,657.10754,623.00085,0,0.5506044,25,person,133
76.830025,434.49152,111.32831,507.6989,0,0.534319,27,person,133
930.24255,157.79909,951.15796,201.69212,0,0.5336855,24,person,133
478.52283,525.6423,508.0741,581.22095,0,0.5042816,26,person,133
497.1362,437.94263,537.01215,491.5091,0,0.46925098,41,person,133
531.499,372.7115,559.8129,415.98398,0,0.36068287,37,person,133
126.80692,342.55502,152.98901,386.6613,0,0.29337057,49,person,133
1144.6787,658.25,1173.1068,713.6392,0,0.28616935,56,person,133
1227.9816,230.28499,1253.7725,284.14212,0,0.2670123,47,person,133
990.6123,653.57355,1037.763,720.0,0,0.905991,1,person,134
1204.3558,660.6994,1234.3552,720.0,0,0.8734213,54,person,134
990.3999,343.30453,1027.4712,418.00583,0,0.8669181,5,person,134
608.0734,455.86887,647.6537,531.41895,0,0.8622018,8,person,134
355.85883,476.40143,391.67752,538.2869,0,0.8614034,2,person,134
225.36511,285.19397,245.64967,335.32053,0,0.84218574,11,person,134
849.9177,263.9904,871.1348,316.9564,0,0.83266723,3,person,134
964.6947,189.40562,989.61536,242.07295,0,0.83065575,45,person,134
256.98218,305.17682,282.30273,365.17844,0,0.8247811,14,person,134
863.91205,263.3541,883.0979,310.55652,0,0.8227804,12,person,134
181.48837,171.07214,203.1207,221.0488,0,0.8221519,9,person,134
827.7311,282.70837,848.6135,325.34634,0,0.7964037,7,person,134
1155.8973,633.9723,1189.7914,720.0,0,0.7866435,52,person,134
178.33746,296.28964,210.19063,361.52817,0,0.78605926,15,person,134
102.02693,622.5627,140.09744,715.8242,0,0.7816714,53,person,134
204.09735,282.38095,226.6256,332.17148,0,0.7478763,17,person,134
1142.5491,214.36507,1175.0826,263.9044,0,0.73209447,30,person,134
283.6512,141.5949,304.0463,194.33812,0,0.7245041,6,person,134
687.86005,442.69333,730.1995,555.282,0,0.69769096,20,person,134
717.3473,582.0101,752.20636,638.278,0,0.68163615,18,person,134
618.0473,515.31305,668.8389,552.33563,0,0.656343,40,person,134
996.62384,404.0361,1058.1716,434.86856,0,0.6408148,21,person,134
63.443085,276.7574,96.06626,333.99908,0,0.6375919,10,person,134
797.23126,555.4889,850.11487,610.3346,0,0.631968,23,person,134
477.81357,437.74316,496.40213,484.11395,0,0.6111485,22,person,134
1042.6467,195.1752,1073.995,240.39389,0,0.6041525,31,person,134
514.411,529.08154,551.0524,582.5516,0,0.56389236,32,person,134
340.5638,119.63336,361.0098,164.38123,0,0.5633482,44,person,134
622.99805,554.6078,657.14905,623.00244,0,0.55157185,25,person,134
478.47748,525.647,507.89252,581.777,0,0.5014179,26,person,134
497.15842,437.93546,537.01385,491.639,0,0.48126042,41,person,134
77.13447,433.2593,110.80268,507.52313,0,0.46655944,27,person,134
42.902077,304.6156,74.36093,372.46487,0,0.43304008,55,person,134
531.4763,372.7191,559.798,416.33508,0,0.37646082,37,person,134
126.633804,342.52817,152.77124,387.54102,0,0.30037987,49,person,134
991.5868,655.6175,1038.2886,720.0,0,0.90101296,1,person,135
173.04044,296.62503,209.4893,363.01263,0,0.8726987,15,person,135
